ッチュウ	っちゅう	166		150	-7.4853
ッテナッタラ	ってなったら	167	433	17	-11.2841
ッテカンガエ	って考え	167	625	17	-10.6046
ッテソウ	ってそう	167	1282	17	-11.2222
ッタラシ	ったらし	98		501	-8.5487
ッテキメ	って決め	167	625	17	-11.1049
ッテイイタイ	って言いたい	167	444	17	-11.1304
ッテオモイマシ	って思いまし	167	501	17	-10.5563
ッテコタエ	って答え	167	625	17	-11.2803
ッポクテ	っぽくて	90	307	17	-10.9263
ッパナ	ッ鼻	1285		501	-18.1358
ックス		1285		501	-14.6918
ッテモ	っても	167	262	17	-11.2732
ックサイ	っ臭い	1009	67	501	-14.8992
ッテナッタ	ってなった	167	435	17	-9.7269
ッパリ	っぱり	1298		501	-18.8039
ッテカイ	って書い	167	687	17	-10.0341
ッテカンジダ	って感じだ	167	453	17	-10.2350
ッピ		1285		501	-14.8893
ッポイ	ッポい	11	930	501	-17.1192
ッテハナシヲ	って話を	167	156	17	-11.3495
ッテコンナ	ってこんな	167	1315	17	-11.0568
ッコ	っこ	1298		501	-17.9566
ッ		1300		3	-17.0255
ッケ	っ気	1298		501	-18.2931
ッテコトダ	って事だ	167	453	17	-11.0923
ッテオモウト	って思うと	167	309	17	-11.3847
ッテイワレ	って言われ	167	876	17	-8.7704
ッテ	って	167		17	-3.6138
ッテオモウ	って思う	167	817	17	-8.9751
ッサマ	ッ様	1298		501	-17.0693
ッテコトガ	ってことが	167	148	17	-11.2932
ッテヨバセテ	って呼ばせて	167	307	17	-11.1753
ッテヤツデス	ってやつです	167	460	17	-11.3912
ッタラシカレ	ったらしかれ	101		501	-7.9924
ッテコウイウ	ってこういう	167	1315	17	-11.2439
ッテサイコウ	って最高	167	1285	17	-11.1288
ッパヤイ	っぱやい	19		501	-18.3284
ッテキイタラ	って聞いたら	167	433	17	-10.8800
ッポク	っぽく	90		460	-5.5619
ッテコト	って事	167	1310	17	-10.3685
ッテアリ	ってあり	167	788	17	-11.0352
ッテヒト	って人	167	1285	17	-9.9950
ッ		1285		3	-10.6998
ッスネ	っすね	459	279	17	-10.3606
ッテキイ	って聞い	167	687	17	-9.8665
ッテカイテアル	って書いてある	167	1092	17	-11.1338
ッテイッテテ	って言ってて	167	307	17	-10.9166
ッス	っす	459		80	-5.5366
ッテオモウヨ	って思うよ	167	288	17	-11.2371
ッテイウケド	って言うけど	167	301	17	-11.1016
ッテヨバレ	って呼ばれ	167	876	17	-11.3228
ッテオモワ	って思わ	167	823	17	-10.5704
ッテドンナ	ってどんな	167	1315	17	-10.5493
ッテミンナ	ってみんな	167	1306	17	-11.1998
ッテワタシ	って私	167	1306	17	-11.0469
ッテコト	ってこと	167	1310	17	-8.4700
ッテメッチャ	ってめっちゃ	167	1281	17	-11.1917
ッテコトデ	ってことで	167	149	17	-10.7118
ッテソウイウ	ってそういう	167	1315	17	-11.0472
ッパヤイ	っ早い	19		501	-18.3284
ッパリ	っ張り	1298		501	-18.8039
ッテカオ	って顔	167	1285	17	-11.0179
ッテイウノモ	っていうのも	168	262	17	-11.2511
ッテワケジャ	ってわけじゃ	167	308	17	-11.0244
ッテノ	っての	167	368	17	-11.0052
ッテダケデ	ってだけで	167	149	17	-11.1991
ッテイミ	って意味	167	1283	17	-10.4337
ッペ	っぺ	1285		501	-19.4167
ッテイウノハ	っていうのは	168	261	17	-10.2417
ッケカ	っけか	272	359	17	-11.3474
ッテナニ	って何	167	1306	17	-9.5028
ッテオモウン	って思うん	167	1310	17	-10.9619
ッテアリマス	ってあります	167	491	17	-11.2453
ッテキイテ	って聞いて	167	307	17	-10.6397
ッテナル	ってなる	167	772	17	-9.3048
ッチ	っち	1009	776	17	-10.7929
ッチャ	っちゃ	1009	307	17	-10.3476
ッテオモッタ	って思った	167	435	17	-9.4500
ッテクライ	ってくらい	167	331	17	-10.4757
ッテコエ	って声	167	1285	17	-10.9960
ッテカンジデスネ	って感じですね	167	279	17	-11.3694
ット	っと	163		80	-5.7716
ッテヨブネ	って呼ぶね	167	279	17	-11.3947
ッテケッコウ	って結構	167	1281	17	-10.8118
ッテイウト	って言うと	167	309	17	-10.9321
ッタカイ	ッ高い	19		501	-17.4121
ッテコトヲ	ってことを	167	156	17	-11.1587
ット		1285		203	-14.1584
ッパナシ	っ放し	1298		418	-12.9537
ッテナ	ってな	169		244	-5.6290
ッテイウ	っていう	167	818	17	-9.6184
ッパナ	ッ花	1285		501	-18.0817
ッテヤツ	ってやつ	167	1306	17	-9.9417
ッテナンデ	ってなんで	169	149	17	-11.1890
ッテイル	っている	167	619	17	-11.3787
ッテサケン	って叫ん	167	758	17	-11.3528
ッテイッテタ	って言ってた	167	435	17	-9.7959
ッシ	っし	465		331	-5.7079
ッテイッ	っていっ	167	830	17	-11.2414
ッテコトニ	ってことに	167	151	17	-10.8915
ッテカンジダケド	って感じだけど	167	301	17	-11.3720
ップリ	ッぷり	1298		501	-17.4177
ッテダイジダ	って大事だ	167	453	17	-11.2493
ッテコト	って事	167	1285	17	-9.8344
ッコ	っ子	1298		51	-10.5982
ッタラシカッ	ったらしかっ	103		501	-7.9924
ッテナッテ	ってなって	167	307	17	-9.8369
ッテイッテモ	って言っても	167	262	17	-10.8816
ッテダイジ	って大事	167	1287	17	-10.6874
ッテナリマシタ	ってなりました	167	435	17	-10.9997
ッテイイナガラ	って言いながら	167	314	17	-10.8111
ッテオモワレ	って思われ	167	876	17	-11.2339
ッテオモッタケド	って思ったけど	167	301	17	-10.4917
ッポカッ	っぽかっ	87		460	-5.6099
ッポイン	っぽいん	66	1310	17	-11.3860
ッテキモチ	って気持ち	167	1285	17	-10.3404
ッケ	っけ	1298		80	-18.8039
ッテナッテタ	ってなってた	167	435	17	-11.0849
ッテノ	っての	167	1310	17	-9.0139
ッテナッテル	ってなってる	167	307	17	-10.4027
ッテイウ	っていう	168		17	-5.0806
ッテトコ	ってとこ	167	1285	17	-10.9067
ッタラシク	ったらしく	104		501	-8.5979
ッテキク	って聞く	167	679	17	-11.2008
